event_id,user_id,session_id,order_id,time,total_price,shipping_price,discount,discount_coupon_code,total_items,total_qty
8a3efcf9-f656-4f8e-be5e-2da02ae30346,b2a93261-8372-46b9-994e-66f42421cf48,a977140f-ac3c-42fb-8df5-2d298aaafcce,f27da2b8-4b97-460b-95b5-efb3dff26d30,2025-07-14 23:19:34,1059.95,0,0,HOLIDAY10,3,5
da45444d-9aa6-455c-882e-55497320a42e,173a1bfc-2eda-4796-8bca-9b56761443ad,c24885b4-7f6b-4c60-8e27-54fda97c8720,0e5777ff-23fa-4cc3-9783-2879679ae205,2025-07-14 12:41:05,659.96,0,20,RING20,3,4
4d699170-9ae3-4131-97c1-68a5c3167b81,6d4873a4-85dd-41c5-91f8-c6c2a1d2fc4d,96725651-29b4-4e24-a322-2b92d0777be8,f59cff72-32d1-46b6-92b9-59613a40930f,2025-07-14 17:34:11,699.96,0,20,HOLIDAY10,2,4
8af574d0-0db0-4062-a225-c56731339a43,7bee140b-40f0-465f-a4fd-c19f7c2dc32e,a46a6176-e4d0-4f0b-8b98-acc191eef062,2d9f7595-76f3-4caf-a0b6-666bdde73cf1,2025-07-14 17:02:24,319.96,0,10,HOLIDAY10,2,4
08345446-ab0e-4a4a-8ff2-2752353e5e9c,2a70c692-52ab-4e12-b7f5-273825c35f8a,555f5985-c6ad-4d9d-887c-4a322362626b,eff3712b-2d01-43c9-ace4-1df43fd79ddc,2025-07-14 14:14:39,119.98,0,10,RING20,1,2
f9795f82-3d09-492a-a1b1-6094dc1462a0,e3117b20-033a-4837-9616-2f8974b7eec7,e0683ede-24ee-4105-a5a4-35077ccc1a4a,f33809e4-c457-4a7a-aaac-9e994d377b7b,2025-07-14 23:32:05,869.95,0,20,RING20,3,5
35ccc816-349c-432a-8ca0-8cdf067f8b71,4e7ae9b0-6fc3-439e-844a-4b56b63cfc23,a6eaabbf-b20f-43ed-a1a9-e5e4638d7d97,7ed56005-0607-477d-9030-b1fed7979d45,2025-07-14 19:58:32,259.97,0,20,HOLIDAY10,2,3
1f2af6ac-49b2-4042-9a58-e009e888bf69,3a058cbb-aa93-46a5-b2b5-dc02da219ee3,9b157990-4b3e-49fc-b151-9f8bc5e79d13,f0662600-c012-46f0-ad6a-75efb646a805,2025-07-14 14:00:15,559.97,0,20,HOLIDAY10,2,3
7beca225-3ba9-4cd1-b092-1ee32b9e337d,9d24d07d-8004-4b06-b6a1-ad4f7d8f85f5,40367921-0ea5-4d88-9110-992674337588,91f38798-c7a5-4eaa-ac4d-6f351e9e6e89,2025-07-14 18:45:08,369.97,0,10,HOLIDAY10,2,3
6718536d-5a63-4a2c-8dcf-0bcbd17fc69e,9ad1cfd5-347b-4a47-b5c3-2029ee5352b0,1f560b69-97fe-40b7-bd50-56fda00326d9,5d096117-7559-45fe-bc6d-d58a3dba8de2,2025-07-14 11:15:13,759.95,0,10,RING20,3,5
e4f7377d-196d-4539-86d6-1b479cb7aebb,30201e15-c627-47ea-9054-042223f6c825,eb16dae3-c413-421b-a605-4a8019cd204c,93a39538-4fc0-4a64-954e-58aaf3ef1e77,2025-07-14 15:51:44,749.97,0,20,RING20,2,3
f9d4dd1b-213e-499a-8ded-dbf01ef04cbb,cf62972e-1175-4e2f-9705-b001125cbe43,932aef9f-1c4c-4941-8d60-f78276b12d67,8570958b-1493-4515-a84f-049cc22353b2,2025-07-14 11:06:31,849.96,0,0,HOLIDAY10,3,4
82ebe00b-086a-412a-aa06-7ea6906c317c,f4f01c27-ffcf-4907-a71c-8f9e4e52d1b4,aebd149b-7589-4b2c-afb5-568322c6c48e,89450a7c-26b2-42a9-9532-01662ca3a3e6,2025-07-14 03:30:19,509.96,0,20,RING20,3,4
d5a32a79-dbf6-4c3e-a311-155ed25ffd12,6fedde5e-be47-40c6-84fd-87c56d0153ec,f79523c9-fd16-4d1a-96e8-eb5888536f4c,ad2e0cd2-7914-42fe-ab34-1261b130ebd4,2025-07-14 05:19:55,449.97,0,0,HOLIDAY10,2,3
1666675e-d980-4ab2-8de4-6807fd265576,57e10405-8aa0-4535-bc5c-88da70560253,df306612-4fbf-452d-916d-7040ac18843a,8a15c7bd-605e-4e09-8a04-8aff58a06edd,2025-07-14 09:53:39,1119.94,0,0,,3,6
a33402b7-5f19-4573-9c28-8efca8b14995,70ec34a2-17f2-48fd-ace3-2c9ad9585154,bd3c53d6-44d5-421d-b2a9-e65cae5902cc,c63ab7f7-2006-4777-b79b-32282d8d73d9,2025-07-14 00:09:02,1199.94,0,0,,3,6
9ec0dbae-ef98-46ec-983b-d6e4dc623184,67839a76-a655-41fa-aee7-fe8067640fb1,c6f9f660-8704-45fa-a86c-8e1d3c5ae1bd,484248dc-fbbf-4d10-b300-0439af035a1e,2025-07-14 13:08:55,499.98,0,10,HOLIDAY10,1,2
59733c57-1819-4be5-8389-e479d88cdd26,652c7de8-825d-4dcf-b4bd-4f9a3d158e0a,b0ec8819-d6ab-4e7b-a1ca-de1f54d22ff4,ef5d9ee4-7a61-4ff2-91a8-02ac5f77f1a1,2025-07-14 07:55:03,569.95,0,20,RING20,3,5
a707223a-a09a-4071-9bea-76233de42cf4,ba1461a5-4db7-4e09-baa2-2a6a29d86b2d,45d856c8-31c4-41b6-8b45-778ee6014aac,b7e832d6-a071-4cc0-9dd1-98e6dc3dd437,2025-07-14 15:59:10,819.94,0,0,,3,6
cba68aac-5d3d-46bf-b9a8-63671ba2ab6b,cbb0d688-3683-4944-a7fe-6c06210defeb,8822e16b-2f05-49cf-9fc0-50a31714a837,6bf93975-3aa4-409f-a38a-bacc2feeec4b,2025-07-15 18:01:00,59.99,0,10,RING20,1,1
0597780e-682f-4373-97a6-ffc06a22a533,4917f837-30d4-4d2c-bf55-539944e82e7f,cde4232e-d03b-4540-a446-09ad7e484b0b,31cd5417-e0e5-41c7-86b2-44b23fec1f33,2025-07-15 15:16:44,559.97,0,0,,2,3
7b6c745a-0608-4435-8b93-4aa6860b9f2f,4688a863-2897-470d-8cb9-2317e4f7ff62,e591c47f-a08f-48e9-8286-3832e7a742c3,feaacb3e-9587-4941-a342-1d13abb629e3,2025-07-15 07:06:32,499.98,0,0,RING20,1,2
c8c8ef3c-033d-43b8-b71c-85a0088f1f2d,2eb113ed-c427-4f48-b13e-82d01e2ed46c,1ec4c2c9-96eb-42b6-a0d5-0f7eaeff6798,03d209e7-c642-449a-9774-2c4292b44388,2025-07-15 23:54:25,999.96,0,10,,2,4
874ae179-495e-4017-b822-4caac4529544,9a0dda04-259d-4da0-841a-bc89fdcce708,a12309aa-a12a-46f5-93b6-e0f49993e962,00d9cd52-49d1-4147-a464-f9dc8a79783e,2025-07-15 07:46:03,59.99,0,0,RING20,1,1
3c90915f-17f6-48ba-942e-f8e259b88b8f,c771ee64-22c8-45e0-8a15-7ab96c0d162c,5022b5b7-d3a6-4e2f-b1bb-514d5ffcb14e,99cef631-6ee1-49a3-a0c6-7adfed5969cd,2025-07-15 21:35:05,619.96,0,10,,2,4
3fe09c11-e2e7-4278-ad99-66253a298fcb,bb6fc56a-20cd-4ad8-a6d4-3b9fa9a1fead,2bfe67bb-37bc-405b-a292-f54507bb49ec,511fa2f9-9456-46ba-9106-a8126d06d041,2025-07-15 20:11:26,619.96,0,20,RING20,3,4
fdab30de-77aa-4502-af62-01d6988b069c,810f5488-7450-48dd-b82d-79e2c1c94978,485cc9dc-49ee-4d0f-b0ca-fbd07d0b1679,35ab49bc-554c-4d6f-ad15-d3f70dbae026,2025-07-15 21:39:01,1059.95,0,20,HOLIDAY10,3,5
31be3a79-a3f5-46c7-8d83-f7b816d5a00e,4fd6545e-9aa9-47af-8ee5-a7d9773d55fe,66b9505a-de6f-42c0-8a15-d05313475533,4b88f456-c7c7-4afe-8c59-42e7cce09cdf,2025-07-15 18:45:43,559.97,0,0,HOLIDAY10,3,3
2c4a9d1e-8622-420a-9a82-2a46cebf12ff,7875a192-f4ac-4893-877e-7feb391f10e8,61c69f06-9904-4d13-98f3-95a506dd699e,cc9c87d2-adeb-42e4-a842-2294b0dd0e99,2025-07-15 19:57:20,619.96,0,10,RING20,2,4
04a610e7-515a-4356-9313-dd81539f010a,dfeebe83-ce1c-4f35-b244-5d2dac41a77b,f8602978-672f-48b3-b2c6-df18666e2dd0,4d8bb31a-b597-4100-ba43-c6e5fcc9ce1b,2025-07-15 05:05:38,699.96,0,20,HOLIDAY10,3,4
9909897a-6694-4993-8695-8d94e6c527d9,7e373c23-ed27-4982-a5d7-3d9a1bdb43dd,55d94df4-1810-48d2-95f0-37005c776b48,490bc275-91f4-4d1e-860f-3fcd264dfd5c,2025-07-15 20:54:59,749.97,0,0,HOLIDAY10,2,3
17793b95-26fe-44a8-99c9-a4782bf19342,66cca0f8-e6d8-42bc-8675-a01f12922621,fb57c01d-efa5-406c-8366-f28c5fff960a,2f5a4e6a-af7a-4393-843f-014c65d8553d,2025-07-15 17:54:31,449.97,0,0,HOLIDAY10,2,3
7b13bf2d-eb7d-4ca2-bc9e-73f669ad0ded,939f16ed-8c12-415c-a767-f49108148f33,397f38df-e32a-4c0f-b537-cd5163e2332e,c07aa51a-0955-4a53-8adb-e264a0cf99f9,2025-07-15 11:55:53,309.98,0,10,HOLIDAY10,2,2
6f7b03b1-4e9a-40af-a391-b08fec2b098c,edfd7516-d91c-436c-a2f3-b7f336849826,190899f0-d386-45f0-87a7-13eb11b66f7e,18bbb343-4ce9-4380-a888-338982c41259,2025-07-15 22:12:01,659.96,0,20,HOLIDAY10,3,4
71a061e1-3e70-4077-8bd8-86da796f111f,7ef6185d-ca5b-4f3c-80b6-3d529b787b09,79d88e7e-b43e-4dba-b9c4-ead7b373aa55,39274d07-89aa-4756-ade3-35cbc3b3f0b3,2025-07-15 10:20:29,249.99,0,20,HOLIDAY10,1,1
be4f950c-5aac-48e9-ae4a-83cf4bc2ea7d,24fb274e-0093-4dd7-b4bb-7e80f8f91b9e,e6d02204-b34d-4bb5-b5c7-fdd99d521263,47a84b3a-70c1-4781-9c72-09af7afd76c8,2025-07-15 21:20:47,469.96,0,20,HOLIDAY10,3,4
42642497-0231-4e7d-8674-f1815df1bc0b,ca23715e-2b38-440c-8bc0-701f9afab869,5beeb7cb-57f1-40cb-b703-bc38171234ba,1d3aecda-08b0-45bd-ab30-cde5e1a24c9c,2025-07-15 22:26:55,349.98,0,10,HOLIDAY10,2,2
225867b9-e706-4261-b0d5-71d37c056aba,298d22ac-51c1-4247-b46f-06c4061a61fd,649f0253-2085-4015-a504-dfbc6842691f,e7f1617f-a307-414e-af32-7c460ec10110,2025-07-15 06:55:47,99.99,0,0,HOLIDAY10,1,1
36620a02-4a9c-4f20-9727-3972e3592334,8bc936f3-7e40-4da9-98df-1c8a38112d74,32bfcd0c-d754-4967-85c4-500aacd66b99,b03c184c-1cfd-491c-a143-c8bbe67d29f9,2025-07-15 21:30:45,759.95,0,10,,3,5
7e32a49e-a1e8-4536-886d-ba86345f08c4,9b49accb-0b30-421e-a7f5-e701694d2f7d,0baafeec-bdce-4c22-bc2e-b23a08e272cc,892b88d0-ca27-4cc7-9480-95c821c57e5f,2025-07-15 10:16:19,249.99,0,20,HOLIDAY10,1,1
ec70b018-efd8-4051-b3ed-ddf1950bddf9,0e374d7c-a677-48de-a5fc-23dabc38e1e7,ed44620a-fa62-4e6f-98f1-0b9ffa96ad29,ff5336c5-2cbc-4017-9919-ec1e0f061334,2025-07-15 23:59:31,809.96,0,0,RING20,3,4
0de98671-620d-47fd-81dc-a96bdbea2074,ef40f64b-3b39-4bd4-8d7c-8bf7a0de2379,c3f00a93-21fa-45eb-9054-83b4cf2bfb19,b6195449-4cbf-43b9-bb92-35f42748be74,2025-07-15 17:32:23,449.97,0,0,,2,3
619ea55f-4bfd-4748-bf2d-f1a372a80aa7,ad740a94-c44d-4460-a714-4d44bd39f4c1,8fd68640-4c47-4727-9e2d-0230e1e84040,9963ae93-642d-44a3-917e-bde14513f21a,2025-07-15 04:03:49,619.96,0,20,HOLIDAY10,2,4
da8b83de-7356-4347-a354-b9f1d0d008eb,0dcc3d24-0495-4e71-ae8e-1c431acadafa,066aff57-4d32-4877-8555-17acbacca19e,08d8d7ae-f888-4999-a12d-ed854bc92e59,2025-07-15 20:43:16,619.96,0,10,HOLIDAY10,3,4
778077e8-5895-4876-95c0-5ba4b96b6a76,1422604d-39dc-468c-9d06-ba016eb21914,20e264fb-5a07-4f5d-abce-84761d822e5c,bf0453c1-9aa8-4b68-9eec-0779a4a4966e,2025-07-15 08:07:18,219.97,0,10,,2,3
c9a9a54c-4795-4f3f-bce8-d9eed674c5fe,791e5882-314b-4a34-8f68-f8418a625cc9,87f53624-eec4-46e3-8c35-65e46a7eff2f,4eed4802-7718-47a6-96a7-b198e9c8e374,2025-07-15 03:09:57,99.99,0,10,HOLIDAY10,1,1
f11df9f5-a53f-4353-a785-ac4393335fd4,a9d50635-1a69-4c5c-acf8-ebaaa1dfc473,f58f4ea2-c92e-402b-ae92-bd30f58a8fc1,bd3fb699-2b53-4bba-b90c-d3f6c722128f,2025-07-15 20:51:34,349.98,0,20,RING20,2,2
70b8e148-85d0-4648-8ec5-d68130eb0e79,f2891b90-86c0-4701-a27b-14cdd336bfb3,32b7e6d8-0ade-4c58-bc55-62fdd2128021,51e6b020-46cc-4eda-a256-b153e833d1ba,2025-07-15 16:48:00,99.99,0,0,HOLIDAY10,1,1
71585409-59e9-45cb-b5d5-7386f666699a,53235680-a147-4330-bc73-8ea86391c9c2,e9663c9c-1450-49d1-889f-ee17e2f2b14f,146e0cfb-0264-4e27-aee0-5543de093d8b,2025-07-15 22:53:37,569.95,0,20,RING20,3,5
567fd440-429e-479f-bc95-b5bf2bebc60c,3328f1c8-7987-4309-9005-2f45453df19a,eaa2c339-5c9f-43d2-8f7c-346aea2667e7,649913f7-ff59-4a71-a1a8-2185df878a04,2025-07-15 04:57:35,409.97,0,10,RING20,3,3
e0e612fd-9c89-4f26-94a4-72e74930ff4d,06191c28-6fa9-42e9-88bf-a9a65ecc6546,7384e6f9-6cf7-4e57-8c7f-27cd4db88bca,3d9ffeb3-91bd-4167-ba71-08ee452490cd,2025-07-15 15:36:50,309.98,0,10,RING20,2,2
48d30312-da93-45fe-bf46-cd53d5f1c9cf,1f73d05f-099e-4cd8-9d26-bd0898c16484,7fbd1e63-0b16-46ec-8cae-70b7e13977e1,1a24191d-7cd9-44a1-8b34-70b150c3ddb4,2025-07-15 19:56:54,409.97,0,10,,3,3
99e29fc1-c885-46e5-a456-14092c22bfc2,af9dd026-f2bb-4550-b39b-4c26f1574f73,c5266489-ba2d-474c-818d-30ca86bb9eb2,ea8079a6-362f-40bd-85b1-d1ac7591ae2d,2025-07-15 09:56:36,749.97,0,20,RING20,2,3
c3ea16ba-a207-46e4-ac11-63b7414d3727,6180cfed-3572-4939-9ab8-c15c924864ca,6b927c85-ff48-4206-9c82-12628f7376f9,ef0346af-01a5-4c3d-9ecd-da2135fe3eda,2025-07-15 20:50:34,99.99,0,0,,1,1
86dce829-e875-4807-99d3-7825b29f10d8,77fba406-a5cd-4b39-b2b4-62bf47fb60ec,de0edaea-0b43-4efb-9c4c-83c4f20e2663,b98e6580-f908-4a64-80e2-c87fd162f844,2025-07-15 05:57:22,569.95,0,20,,3,5
981f2c3c-b343-49e6-815b-42cec194b81b,02fa94df-3390-4907-a019-6c6fad87a097,9b9dc086-d8a1-44cc-bd3c-acfb54d9bc92,457bc43a-c98d-460c-9a4a-f8bc26eeaa9b,2025-07-15 08:00:30,619.96,0,10,RING20,2,4
2c6fa3de-5c59-4d41-a600-bbd5f882eb48,b84bbeac-142d-4bc5-bf16-5d43e8908a3d,8ae4e7e5-0504-4e8a-ac5a-c2bb79d9f7b3,c6828a76-6900-433f-81d6-f65a30e8d881,2025-07-15 15:43:37,809.96,0,0,RING20,3,4
11f6a817-3f81-466f-acc0-539cf185707c,4ca3e36c-0fbd-4b03-bbb3-55e1af75c6a6,4513d6df-60a1-4fad-b820-c452c3947969,554d3c98-cf4d-4860-b2d2-f37f30d7df7b,2025-07-15 18:13:25,159.98,0,20,,2,2
61e20303-4a5f-4505-8e57-f72a0537c9ca,c257b79b-d1cd-4561-99be-dad2bf683410,2c9c9e37-88bb-49f0-a41b-66d270f02b3f,d32264e5-1b06-4b5f-aad1-8be0e16aef54,2025-07-16 20:47:38,599.97,0,20,RING20,2,3
6c8b98f8-4fc9-4d3a-8be0-323833be77b2,c9c148a0-e6c8-4562-ab87-ade1610a5c8d,1a798cf6-abd9-4f49-aa80-bf5fcd8d5222,097ae128-5d7d-4857-9a72-7b5757eee984,2025-07-16 05:21:22,449.97,0,10,HOLIDAY10,2,3
3e349500-b217-43e3-bf42-6a4cbfda5db4,afce83ae-b423-4066-a424-26695c78202a,c1fe08e3-2c82-49bb-8c35-ecaec10bd8c4,5f77b277-57f6-4640-9f6a-33f2fe8af80b,2025-07-16 19:30:38,949.95,0,0,,3,5
fc937538-e13c-4c93-859f-09ff0d92998b,8d909e30-8afc-4da3-8062-c194db46deb9,c7037d4d-072b-4b1c-9d7b-f67775e0e1f3,0263ce5a-9472-486b-b021-3c7848d4b5ab,2025-07-16 14:51:45,499.98,0,0,,1,2
bb5ed05b-d9f9-43cd-9b4f-f02c0509650c,038a521b-261d-4a87-a733-9d4406bcfd02,074fb9e7-a30f-4929-a0ca-0c50538a41d4,87a257ef-95aa-4ccb-b345-f48c563af838,2025-07-16 06:55:03,809.96,0,0,RING20,3,4
dbce347e-8183-4097-8d5b-3d5d72015cf4,e5ed49b7-4293-4443-854c-972a30217b67,2d470eea-e4cf-4ff5-815c-15c2d32e4330,3c343611-7772-4e4e-9c92-0301ad5479eb,2025-07-16 15:28:40,499.98,0,20,RING20,1,2
9c97beb0-f3d5-4933-ae6e-1aa3344f3b56,3587aa00-c115-4ac6-9ba3-e488ca776ea1,d0e935b6-aa12-4400-9ba6-2eb6d8290eb1,e61d27a5-c436-41ac-b62b-1cae88c775e9,2025-07-16 06:18:59,219.97,0,20,RING20,2,3
b4cccd28-bd82-49e0-8807-dbe062853dfc,ae08f148-c0b0-4dbc-9da1-8843af1b3a03,0e9a954d-4dea-418b-b89c-dcb09906ce2f,431cfb37-e4f0-44cf-91ba-f28a8eb14b91,2025-07-16 20:32:38,59.99,0,0,RING20,1,1
ec2bb906-63b9-42a9-9386-44bfe0e779b7,050879f9-8541-48d3-8837-0a9397513069,a0d3d943-2026-465f-be7a-b5a14105ebac,0843d6cf-3066-4c05-ae83-5c9ddda039ca,2025-07-16 20:31:04,249.99,0,10,RING20,1,1
b1d464ec-21b6-4457-a303-ee0888e9eee0,59668da5-5398-4da2-b762-0854ce64532d,01b2aacc-9755-40cc-9108-e51aa004e897,056869f6-6654-4d90-b6fc-e5d37dbbcfcb,2025-07-16 09:27:14,569.95,0,20,RING20,3,5
82b897da-cbbd-48a1-bdc5-a79d56cf6562,91fa28cc-a566-4d5e-ab38-6667248a486b,80a5bfde-88a0-41b8-9145-d9afe05f5628,aaee20e9-c890-4e48-9ff2-500ab9273c76,2025-07-16 06:34:46,759.95,0,0,RING20,3,5
44d5697f-bd19-45b7-933a-7e6bfae0a759,fb96b499-5e89-4f62-9395-45b97247f4e4,f5f975cd-f38d-4d78-8125-d8ad9a16276a,b49f996c-c124-4680-a63f-8cf620208b45,2025-07-16 21:07:13,309.98,0,0,HOLIDAY10,2,2
be0d7046-b136-43f8-a185-c982734777aa,0c7020b8-89af-473c-afb5-b99a43a36eeb,7ade1f5b-31f2-4f4e-a768-a41e482d2bd8,d3f7c271-de4d-4c21-9f37-3d8b0a998038,2025-07-16 17:26:33,569.95,0,0,,3,5
612c597b-b105-48b5-9d79-97d353a70b34,f40e5e08-fd46-448c-9ed4-a28315254348,0d3016dd-4430-4f6d-95b8-647d756a4a28,5c9319e0-98f5-4f22-87f9-5691d51e98e3,2025-07-16 08:59:35,819.94,0,10,HOLIDAY10,3,6
54aea08b-1d64-4b28-82db-ef7fabd79bcd,f35e9968-6404-45b4-b251-1a6ee56efb2d,8007be13-8e7f-4e3b-8c6e-9ec488d6ac8c,0a215fe4-4daf-427c-985c-d988554ac4f3,2025-07-16 17:26:36,449.97,0,0,RING20,2,3
4a4cb554-92ba-4103-a89c-754bc4013fa3,78b75398-a0c0-4cf7-942e-2f48959dcebd,76462cd4-6d9b-4871-98bf-9d61cadeab81,609d376f-6968-4ba5-9c2b-9b1cfb261e4a,2025-07-16 07:55:44,699.96,0,0,,3,4
90ba4dc1-ca37-4c98-acb7-8c0edfb8fcd9,33c29344-a62d-478e-98c0-5c1088a1a469,6282f962-23ed-41ad-8920-d73dea36914a,99f0ae05-e5e8-4e70-8b5b-d886efb703f1,2025-07-16 16:28:57,349.98,0,20,HOLIDAY10,2,2
f8576365-7d83-4dbe-bd28-e9645438316d,ba2174f8-9b4b-4836-a891-686b73e85f19,bac58f54-0c68-439f-98ab-ad2229c7a792,3b743eff-ca0d-4f27-a9d1-baddef109359,2025-07-16 02:57:48,499.98,0,10,RING20,1,2
85fac585-c980-46fd-bdc1-d5fc5d9c365c,1a8ab2f6-cccf-466d-bae0-4edbbe851a6f,c4b5b713-fdf3-40b4-91dd-1a78291db969,366f9d0f-5001-4eac-a657-b02c56ca93b4,2025-07-16 08:36:45,99.99,0,10,,1,1
5f5d5616-a2d4-4cc1-9cdb-45b0ed01d046,bd9ff18e-1070-4bcd-8101-07d641404220,af824924-84f6-4655-954f-1397de8d2816,c564f6aa-f311-4463-b53b-ab3e661b13f3,2025-07-16 05:39:14,819.94,0,10,,3,6
86f773c4-7062-43d2-8259-72f42a3282fc,43f39b97-5325-4c6a-989a-ec021e249bb8,372ae8f7-95b3-448f-8723-b79bce97ba04,8d135bb7-6dbc-47c2-aaae-4445d373b340,2025-07-16 05:52:10,699.96,0,20,RING20,2,4
96afeaa7-35a7-4e26-bd48-2d88f0398f41,21ed26cf-8e26-4ede-9b03-28a33a1cf196,2fecbfe4-51a0-486c-8dcd-30f402982c00,be71ec28-0626-4e43-baf1-704869efe568,2025-07-16 00:15:04,699.96,0,10,,2,4
55cc6a64-247f-4d5a-a6f3-af20c1bf0bdd,6c081044-4d11-4b46-9b33-eb01f0e6e8b9,190f341c-d572-4eca-8cfa-6cc9f2022192,81cd8660-76a0-4e31-81ff-e8943ef53712,2025-07-16 20:44:26,119.98,0,20,RING20,1,2
2c4517ab-5d31-4c7b-b60a-930889a34d1e,6fa37a55-74e1-459b-894c-5f2154dadef9,3b2f0b48-aff4-4c43-9040-be9b0c5c9278,8e81526f-7a6f-4168-b05e-d8113cdc4648,2025-07-16 15:19:33,59.99,0,10,HOLIDAY10,1,1
baf074fd-3745-4298-9fab-10d1f75a74b8,5d74ace7-7278-4292-a724-d187f5cc165f,ecbd6cd4-dcb1-4ea9-8b08-b9bfe7a7c994,6a9396dd-0077-4b35-b8fe-9e945b307d49,2025-07-16 04:16:15,559.97,0,20,,2,3
c16babc0-b69a-41a9-aa76-623a72cf3195,0bd729a4-5129-4d93-9e8f-112a2db90edf,ea772f78-3ae0-4fd6-a933-a7d662382092,eba14947-79b8-47be-b406-c922ccacaf7e,2025-07-16 17:03:12,569.95,0,0,,3,5
868f4ef1-49ff-41ff-ba44-7b836352e945,90d72df8-6584-417d-9cab-05c28113c5c7,e23fefda-4066-448d-a787-ae3e2e7df77d,d8ea7d15-1fc2-40a0-a95d-ce6bc3455797,2025-07-16 12:51:43,949.95,0,10,HOLIDAY10,3,5
928ae37b-a92a-4a45-94cd-55c5d830b526,4cae44bb-7333-4357-b61e-561d601f9221,d4001e5e-999f-4ae1-b716-c7f839dbb807,d3858d35-d40f-4a3d-a507-6bd903ab227b,2025-07-16 06:10:34,619.96,0,0,HOLIDAY10,3,4
50443bdc-7071-4df9-b3a2-766ee2cd8b57,76c879e1-5468-47b2-99ec-c73a2d05deb2,75ec89e2-ccbd-4fc4-a84f-9ae1326f0289,ffac7eca-7d0b-4b5d-bb59-686b5240032f,2025-07-16 01:16:23,749.97,0,20,RING20,2,3
d67c9c2f-1d90-4547-9ec7-26e2a1075937,a1deaddd-4397-42d9-8ece-248680354b47,8636b0a2-31bb-40b7-9fa9-f95898e1cfb4,f6bbed58-2142-48dd-bd9c-9b272aaf860d,2025-07-16 10:36:52,119.98,0,20,HOLIDAY10,1,2
2341c68b-9d55-4e61-baac-bb1d23281cf3,d570ab60-ebba-4a1b-8af3-d10df1e0c202,0e87759e-2c5a-4d39-9940-328175916df7,de2de3a0-76a7-4c27-bc4e-fcf3d372fdcd,2025-07-16 09:01:11,199.98,0,0,,1,2
62d542d4-9593-4792-b9db-875ca98eca39,5da88ce8-4b15-459f-951a-69af12c19764,c891d0fa-2734-464e-86c3-8517c911b37e,a35176bc-796d-468b-9d17-33161eaf6e6d,2025-07-16 16:37:58,1099.95,0,0,HOLIDAY10,3,5
46b689e1-c8dd-466c-b68e-d25cd331b84b,75fa4cc5-2d39-415a-9ef9-f57355702287,40a5a362-147b-4d70-be66-4f5b70ac5401,99eeab1c-5e19-4ca5-8435-b371d35b8eb6,2025-07-17 05:09:09,319.96,0,10,RING20,2,4
61edba1d-04ef-4e78-bdd5-685c6a6b962b,af391069-458a-45e8-a7d9-356cfe2f62f0,1683647b-963d-4327-81d5-d9a22304e650,bd15cf8a-b5c4-475b-8c68-879105f14ffe,2025-07-17 06:16:31,819.94,0,0,,3,6
8dbe08f2-037c-43b6-993b-a3fe1c77e61e,7f7d74e1-b035-4c7a-9c00-a5806a42d829,3fb80770-0cc0-45b6-868d-9f327ee9309e,e50395ec-c64a-4ca5-b15b-69d93337770e,2025-07-17 13:51:58,469.96,0,20,HOLIDAY10,3,4
c45e8d47-6fed-4d83-90bf-a4b6bacf24ec,6854ff59-59c9-45f2-bbd0-0ecbd257269f,863e929b-e15d-4bef-9d3b-aed51eaf9307,f04845bb-6d54-4234-b210-b98545612538,2025-07-17 02:39:29,819.94,0,20,,3,6
9ef3eadc-b630-4a30-b85b-1548508ab29e,a1bc4e28-b38a-4547-ad6f-2c693b3f6b43,85768299-c994-4464-8a3a-a23478a6a98d,e470c17a-06a2-4327-b60e-759e82685308,2025-07-17 11:33:38,249.99,0,0,HOLIDAY10,1,1
b4a3c0b5-fde9-4ec6-89b8-c5cf8c511b08,fe9b1fb6-e659-4824-a7e1-d55f71e204e6,2a48d82c-553c-4d13-9804-ca36fc66d0fe,3b8f5231-0026-4be7-99ed-045081d7df5a,2025-07-17 16:54:48,449.97,0,0,RING20,2,3
3c168674-50f6-405f-859c-ea961fd6fc75,d4979cc0-17fb-4ec2-ba9b-6a4340bd6a4e,7d25209b-31c8-4288-8837-1c96fc333fd3,5d40d0e7-323f-4c93-93ab-8efe363d3f34,2025-07-17 05:50:05,559.97,0,0,HOLIDAY10,3,3
7d99254c-f42e-4a01-bdf9-0c46abd0f3fc,286e0f63-5784-401b-a85f-a81b615bb4e5,1470aa8d-dcae-4e54-9ffa-9dad32c8fc26,a9ba8ad4-0d0a-4b2f-88bd-caf322b7370a,2025-07-17 18:46:32,1199.94,0,20,,3,6
ccabf3ae-e426-4f48-bf81-a1f70899a81e,c7e6820d-0443-4bdf-8e97-54d321a0793b,79c96f6b-4625-48c9-8ccd-90a15243862b,454d81c1-52ca-40b7-b5b6-4387a4de0b55,2025-07-17 03:04:08,569.95,0,0,RING20,3,5
0ec1905d-f930-4a06-86ce-da7442f905a6,d9ad0356-9361-460b-a097-04f83f668ea9,4cab1857-ac32-44a2-996e-6be7dfb58888,d2886045-dc17-4ecc-b77e-599cb995ce15,2025-07-17 09:41:18,449.97,0,20,RING20,2,3
